graduacao,universidade,profissao,organizacao,pretende_fazer_cursos_lit,interesse_mba_lit,importante_ter_certificado,horas_semanais_estudo,como_conheceu_lit,modulos_iniciados,modulos_finalizados,certificados,categoria
SEM FORMAÇÃO,UEPB,Sócio/Dono/Proprietário,servicos,1.0,1.0,1.0,3.0,Mídia (revista/jornal/web),6.0,2.0,0.0,perfil6
SEM FORMAÇÃO,FACULDADE ANHANGUERA,Assessor,Eletrodomesticos,0.0,0.0,1.0,3.0,Mídia (revista/jornal/web),2.0,2.0,0.0,perfil2
Bacharelado,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Analista,Eletroeletronicos,1.0,1.0,1.0,8.0,Minha empresa - benefício LITpass,3.0,1.0,0.0,perfil6
Bacharelado,Universidade Metodista de Sao Paulo,SEM EXPERIÊNCIA,e-commerce,0.0,0.0,1.0,4.0,Linkedin,2.0,1.0,0.0,perfil6
Bacharelado,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Coordenador,Oleo e Gas,0.0,0.0,1.0,5.0,YouTube,4.0,3.0,0.0,perfil6
MBA,UEPB,Supervisor,Montadora,1.0,1.0,1.0,5.0,Linkedin,24.0,21.0,0.0,perfil2
Tecnólogo,USP,Gerente,servicos,0.0,0.0,1.0,7.0,Outros,6.0,5.0,0.0,perfil5
SEM FORMAÇÃO,Universidade Metodista de Sao Paulo,Analista,Laminados,0.0,0.0,1.0,5.0,Outros,5.0,4.0,0.0,perfil6
MBA,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Diretor,Entretenimento,1.0,1.0,1.0,5.0,Google,2.0,1.0,0.0,perfil6
Outros,FATEC,SEM EXPERIÊNCIA,Eletroeletronicos,1.0,1.0,1.0,10.0,YouTube,102.0,60.0,0.0,perfil2
Outros,FATEC,SEM EXPERIÊNCIA,Estado,1.0,1.0,1.0,9.0,Linkedin,11.0,8.0,0.0,perfil5
Tecnólogo,UNIVERSIDADE PRESBITERIANA MACKENZIE,Analista Senior,Oleo e Gas,1.0,1.0,1.0,5.0,Instagram,23.0,22.0,0.0,perfil2
Bacharelado,INSPER INSTITUTO DE ENSINO E PESQUISA,Sócio/Dono/Proprietário,Laminados,0.0,0.0,1.0,4.0,Google,53.0,45.0,0.0,perfil2
Bacharelado,USP,Outros,Entretenimento,1.0,1.0,1.0,4.0,Outros,30.0,22.0,0.0,perfil2
Tecnólogo,FATEC,Coordenador,Borracha,1.0,1.0,1.0,8.0,Minha empresa - benefício LITpass,23.0,6.0,0.0,perfil5
Especialização,FGV-RJ,Sócio/Dono/Proprietário,Outros,1.0,1.0,1.0,2.0,Outros,348.0,292.0,0.0,perfil2
Especialização,FGV-RJ,Coordenador,e-commerce,0.0,0.0,1.0,10.0,Outros,9.0,6.0,0.0,perfil5
MBA,Escola Paulista de Direito,Engenheiro,Borracha,0.0,0.0,1.0,5.0,Mídia (revista/jornal/web),15.0,8.0,0.0,perfil6
Outros,UNIVERSIDADE CRUZEIRO DO SUL,Coordenador,Estado,1.0,1.0,1.0,9.0,Outros,374.0,343.0,8.0,perfil1
SEM FORMAÇÃO,FACULDADE ANHANGUERA,SEM EXPERIÊNCIA,Eletroeletronicos,1.0,1.0,1.0,3.0,Outros,10.0,9.0,0.0,perfil4
Outros,UFRN,Gerente,Montadora,0.0,0.0,1.0,4.0,Google,11.0,9.0,0.0,perfil4
Outros,USP,Gerente,Outros,0.0,0.0,1.0,2.0,Linkedin,13.0,12.0,0.0,perfil4
Bacharelado,Outros,Outros,Siderurgica,0.0,0.0,1.0,6.0,Mídia (revista/jornal/web),66.0,55.0,0.0,perfil2
SEM FORMAÇÃO,Outros,Analista,Outros,1.0,1.0,1.0,3.0,Facebook,39.0,22.0,0.0,perfil2
Licenciatura,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,SEM EXPERIÊNCIA,e-commerce,1.0,1.0,1.0,7.0,YouTube,13.0,10.0,0.0,perfil4
Licenciatura,UNIVERSIDADE CRUZEIRO DO SUL,Assessor,e-commerce,0.0,0.0,1.0,7.0,Outros,27.0,27.0,1.0,perfil1
Bacharelado,UFPE,SEM EXPERIÊNCIA,servicos,0.0,0.0,1.0,7.0,Mídia (revista/jornal/web),18.0,13.0,1.0,perfil1
Tecnólogo,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Outros,Oleo e Gas,1.0,1.0,1.0,3.0,Outros,26.0,9.0,0.0,perfil1
Bacharelado,FATEC,SEM EXPERIÊNCIA,Borracha,0.0,0.0,1.0,4.0,Outros,4.0,2.0,0.0,perfil2
SEM FORMAÇÃO,Outros,Diretor,Outros,0.0,0.0,1.0,9.0,Linkedin,5.0,3.0,0.0,perfil4
Especialização,FATEC,Analista,servicos,0.0,0.0,1.0,7.0,Google,3.0,1.0,0.0,perfil6
Bacharelado,FATEC,Diretor,Eletroeletronicos,0.0,0.0,1.0,3.0,Minha empresa - benefício LITpass,98.0,94.0,2.0,perfil1
Especialização,FACULDADE ANHANGUERA,SEM EXPERIÊNCIA,Eletroeletronicos,0.0,0.0,1.0,2.0,Google,12.0,9.0,0.0,perfil4
Licenciatura,Escola Paulista de Direito,Analista Senior,Outros,1.0,1.0,1.0,9.0,Instagram,27.0,24.0,0.0,perfil2
Licenciatura,Outros,Engenheiro,Laminados,0.0,0.0,1.0,8.0,Minha empresa - benefício LITpass,8.0,7.0,0.0,perfil5
Tecnólogo,UEPB,Supervisor,Estado,1.0,1.0,1.0,9.0,Saint Paul,43.0,37.0,0.0,perfil2
SEM FORMAÇÃO,Outros,Advogado,Entretenimento,1.0,1.0,1.0,7.0,Google,20.0,19.0,0.0,perfil3
MBA,FATEC,Coordenador,Borracha,0.0,0.0,1.0,2.0,Google,15.0,12.0,0.0,perfil4
Outros,UNICAMP,Engenheiro,servicos,0.0,0.0,1.0,2.0,Instagram,4.0,1.0,0.0,perfil6
Bacharelado,USP,Engenheiro,Laminados,0.0,0.0,1.0,9.0,Mídia (revista/jornal/web),14.0,11.0,0.0,perfil4
Licenciatura,Outros,Sócio/Dono/Proprietário,Siderurgica,1.0,1.0,1.0,9.0,Mídia (revista/jornal/web),76.0,61.0,1.0,perfil1
Especialização,Outros,Engenheiro,Eletroeletronicos,0.0,0.0,1.0,9.0,Instagram,4.0,3.0,0.0,perfil6
Bacharelado,UFF,Engenheiro,Outros,1.0,1.0,1.0,8.0,Outros,22.0,19.0,0.0,perfil3
Outros,Universidade Metodista de Sao Paulo,Supervisor,Outros,0.0,0.0,1.0,3.0,YouTube,5.0,2.0,0.0,perfil6
SEM FORMAÇÃO,UNIP,Outros,Estado,0.0,0.0,1.0,7.0,Saint Paul,7.0,4.0,0.0,perfil6
Tecnólogo,UFF,SEM EXPERIÊNCIA,Borracha,0.0,0.0,1.0,3.0,Facebook,3.0,1.0,0.0,perfil6
Outros,Outros,Diretor,Siderurgica,0.0,0.0,1.0,9.0,Outros,53.0,52.0,0.0,perfil2
Outros,UFSCar,Outros,Laminados,0.0,0.0,1.0,6.0,Saint Paul,18.0,13.0,0.0,perfil4
Especialização,UNIVERSIDADE CRUZEIRO DO SUL,Analista Senior,Outros,0.0,0.0,1.0,8.0,Outros,5.0,3.0,0.0,perfil6
Bacharelado,USP,Supervisor,Montadora,0.0,0.0,1.0,6.0,Instagram,2.0,1.0,0.0,perfil6
SEM FORMAÇÃO,Outros,Supervisor,Estado,1.0,1.0,1.0,3.0,Outros,7.0,5.0,0.0,perfil5
Bacharelado,UFRJ,Advogado,Outros,0.0,0.0,1.0,7.0,Outros,10.0,8.0,0.0,perfil5
Especialização,Outros,Advogado,Siderurgica,0.0,0.0,1.0,10.0,Instagram,34.0,32.0,0.0,perfil2
Especialização,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Sócio/Dono/Proprietário,Outros,0.0,0.0,1.0,2.0,Outros,222.0,169.0,1.0,perfil1
SEM FORMAÇÃO,UNIVERSIDADE PRESBITERIANA MACKENZIE,Supervisor,Eletroeletronicos,0.0,0.0,1.0,5.0,Minha empresa - benefício LITpass,30.0,30.0,1.0,perfil1
MBA,INSPER INSTITUTO DE ENSINO E PESQUISA,SEM EXPERIÊNCIA,Borracha,1.0,1.0,1.0,2.0,Facebook,37.0,33.0,0.0,perfil2
Especialização,UNIVERSIDADE PRESBITERIANA MACKENZIE,SEM EXPERIÊNCIA,Estado,1.0,1.0,1.0,2.0,Google,5.0,2.0,0.0,perfil6
Licenciatura,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,SEM EXPERIÊNCIA,Siderurgica,0.0,0.0,1.0,9.0,YouTube,2.0,1.0,0.0,perfil6
SEM FORMAÇÃO,UNICAMP,Outros,Eletrodomesticos,0.0,0.0,1.0,8.0,YouTube,26.0,26.0,0.0,perfil2
Tecnólogo,FATEC,SEM EXPERIÊNCIA,Montadora,0.0,0.0,1.0,9.0,Facebook,2.0,1.0,0.0,perfil6
Bacharelado,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Advogado,Estado,0.0,0.0,1.0,10.0,Mídia (revista/jornal/web),14.0,7.0,0.0,perfil5
Especialização,Outros,Coordenador,Montadora,0.0,0.0,1.0,3.0,Facebook,16.0,8.0,0.0,perfil5
Tecnólogo,INSPER INSTITUTO DE ENSINO E PESQUISA,Engenheiro,e-commerce,1.0,1.0,1.0,5.0,Mídia (revista/jornal/web),5.0,4.0,0.0,perfil6
Especialização,UFRN,SEM EXPERIÊNCIA,Borracha,0.0,0.0,1.0,5.0,Google,2.0,1.0,0.0,perfil6
Bacharelado,UNIVERSIDADE PRESBITERIANA MACKENZIE,Outros,Outros,1.0,1.0,1.0,3.0,Outros,51.0,28.0,0.0,perfil2
SEM FORMAÇÃO,UFF,Diretor,Eletroeletronicos,1.0,1.0,1.0,8.0,Instagram,3.0,1.0,0.0,perfil6
Bacharelado,Universidade Metodista de Sao Paulo,Assessor,Laminados,0.0,0.0,1.0,3.0,Linkedin,6.0,3.0,0.0,perfil6
Tecnólogo,Outros,Advogado,e-commerce,1.0,1.0,1.0,5.0,Outros,55.0,48.0,0.0,perfil2
MBA,USP,Gerente,Estado,0.0,0.0,1.0,3.0,Facebook,33.0,30.0,1.0,perfil1
SEM FORMAÇÃO,UEPB,Gerente,Eletroeletronicos,0.0,0.0,1.0,2.0,Mídia (revista/jornal/web),4.0,2.0,0.0,perfil6
Licenciatura,UEPB,Advogado,Estado,0.0,0.0,1.0,2.0,Outros,10.0,10.0,1.0,perfil1
Outros,UFPE,Coordenador,Eletrodomesticos,1.0,1.0,1.0,9.0,Instagram,3.0,1.0,0.0,perfil6
Tecnólogo,Unesp,Outros,Outros,1.0,1.0,1.0,4.0,Linkedin,3.0,1.0,0.0,perfil1
Tecnólogo,UNIVERSIDADE CRUZEIRO DO SUL,Analista,servicos,1.0,1.0,1.0,9.0,Outros,28.0,17.0,0.0,perfil3
Licenciatura,FACULDADE ANHANGUERA,Analista Senior,Estado,1.0,1.0,1.0,2.0,Instagram,19.0,16.0,0.0,perfil3
MBA,UFF,Coordenador,servicos,0.0,0.0,1.0,4.0,Instagram,8.0,6.0,0.0,perfil5
SEM FORMAÇÃO,UNIP,Analista,Montadora,1.0,1.0,1.0,8.0,Outros,14.0,11.0,0.0,perfil1
Especialização,Outros,Engenheiro,Oleo e Gas,0.0,0.0,1.0,10.0,Instagram,4.0,2.0,0.0,perfil5
MBA,UFRN,Coordenador,servicos,1.0,1.0,1.0,3.0,Minha empresa - benefício LITpass,33.0,28.0,0.0,perfil2
Licenciatura,UEPB,Advogado,Estado,1.0,1.0,1.0,8.0,Mídia (revista/jornal/web),15.0,14.0,0.0,perfil4
Bacharelado,UNIVERSIDADE CRUZEIRO DO SUL,Outros,Outros,1.0,1.0,1.0,3.0,Facebook,3.0,1.0,0.0,perfil1
Outros,UFRN,Outros,Eletrodomesticos,1.0,1.0,1.0,7.0,Outros,10.0,10.0,0.0,perfil4
Licenciatura,Outros,SEM EXPERIÊNCIA,Borracha,0.0,0.0,1.0,4.0,Instagram,62.0,54.0,0.0,perfil2
Bacharelado,UNIVERSIDADE CRUZEIRO DO SUL,Diretor,Entretenimento,1.0,1.0,1.0,8.0,Instagram,13.0,11.0,1.0,perfil1
Bacharelado,Outros,Coordenador,Siderurgica,0.0,0.0,1.0,2.0,Minha empresa - benefício LITpass,38.0,36.0,0.0,perfil3
Bacharelado,USP,Analista Senior,servicos,0.0,0.0,1.0,10.0,Instagram,61.0,31.0,0.0,perfil2
Outros,UNIVERSIDADE CRUZEIRO DO SUL,Outros,servicos,0.0,0.0,1.0,6.0,Mídia (revista/jornal/web),4.0,2.0,0.0,perfil2
MBA,UNIP,Analista Senior,Oleo e Gas,1.0,1.0,1.0,2.0,Saint Paul,76.0,76.0,3.0,perfil1
Licenciatura,FACULDADE ANHANGUERA,Gerente,Oleo e Gas,1.0,1.0,1.0,4.0,Facebook,34.0,32.0,0.0,perfil2
Especialização,UNICAMP,Analista,servicos,0.0,0.0,1.0,5.0,Instagram,9.0,9.0,0.0,perfil1
Bacharelado,FATEC,Advogado,Estado,0.0,0.0,1.0,8.0,Saint Paul,414.0,361.0,4.0,perfil1
Outros,FGV-RJ,Diretor,Estado,0.0,0.0,1.0,7.0,Linkedin,2.0,1.0,0.0,perfil6
Licenciatura,Outros,Outros,Eletrodomesticos,1.0,1.0,1.0,5.0,Mídia (revista/jornal/web),9.0,5.0,0.0,perfil5
MBA,INSPER INSTITUTO DE ENSINO E PESQUISA,Supervisor,Eletroeletronicos,0.0,0.0,1.0,3.0,Minha empresa - benefício LITpass,37.0,34.0,1.0,perfil6
Bacharelado,UFRJ,Engenheiro,Entretenimento,0.0,0.0,1.0,7.0,Minha empresa - benefício LITpass,31.0,30.0,0.0,perfil2
MBA,UFRN,Analista,Eletrodomesticos,0.0,0.0,1.0,10.0,Linkedin,9.0,6.0,0.0,perfil5
Bacharelado,Outros,Analista,Entretenimento,0.0,0.0,1.0,7.0,Outros,21.0,16.0,0.0,perfil3
Outros,USP,SEM EXPERIÊNCIA,Eletroeletronicos,1.0,1.0,1.0,9.0,Mídia (revista/jornal/web),22.0,11.0,0.0,perfil2
Especialização,INSPER INSTITUTO DE ENSINO E PESQUISA,Coordenador,Laminados,0.0,0.0,1.0,9.0,Mídia (revista/jornal/web),32.0,32.0,0.0,perfil2
Bacharelado,UNIVERSIDADE CRUZEIRO DO SUL,Coordenador,Montadora,1.0,1.0,1.0,9.0,Saint Paul,5.0,2.0,1.0,perfil1
Bacharelado,UFPE,Outros,e-commerce,1.0,1.0,1.0,4.0,YouTube,276.0,271.0,7.0,perfil1
MBA,Escola Paulista de Direito,Sócio/Dono/Proprietário,Eletroeletronicos,0.0,0.0,1.0,8.0,Mídia (revista/jornal/web),16.0,12.0,0.0,perfil4
Tecnólogo,FATEC,Outros,Estado,1.0,1.0,1.0,5.0,Linkedin,10.0,10.0,0.0,perfil4
Licenciatura,UEPB,Advogado,Laminados,0.0,0.0,1.0,8.0,Instagram,9.0,3.0,0.0,perfil6
Especialização,UFRJ,Outros,servicos,0.0,0.0,1.0,3.0,Linkedin,3.0,1.0,0.0,perfil1
MBA,Escola Paulista de Direito,Assessor,Siderurgica,0.0,0.0,1.0,9.0,YouTube,30.0,30.0,1.0,perfil1
Outros,UFRN,Outros,Borracha,0.0,0.0,1.0,6.0,Saint Paul,135.0,121.0,4.0,perfil1
SEM FORMAÇÃO,Outros,Sócio/Dono/Proprietário,Entretenimento,0.0,0.0,1.0,4.0,Outros,5.0,3.0,0.0,perfil6
Tecnólogo,UFRJ,Supervisor,Eletroeletronicos,1.0,1.0,1.0,3.0,Outros,22.0,14.0,0.0,perfil4
Bacharelado,UEPB,Assessor,Siderurgica,0.0,0.0,1.0,4.0,Minha empresa - benefício LITpass,139.0,92.0,0.0,perfil2
Bacharelado,UFF,Diretor,servicos,1.0,1.0,1.0,3.0,Outros,70.0,65.0,1.0,perfil1
Bacharelado,Universidade Metodista de Sao Paulo,Coordenador,Outros,0.0,0.0,1.0,4.0,Linkedin,32.0,31.0,0.0,perfil2
Tecnólogo,FATEC,Diretor,Borracha,1.0,1.0,1.0,3.0,Outros,27.0,27.0,0.0,perfil6
Licenciatura,Universidade Metodista de Sao Paulo,Analista Senior,Eletrodomesticos,1.0,1.0,1.0,7.0,Instagram,4.0,2.0,0.0,perfil6
Especialização,FATEC,Diretor,Eletrodomesticos,0.0,0.0,1.0,8.0,Mídia (revista/jornal/web),10.0,9.0,0.0,perfil4
Tecnólogo,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Coordenador,e-commerce,0.0,0.0,1.0,8.0,Instagram,28.0,24.0,1.0,perfil1
Bacharelado,FGV-RJ,Advogado,Outros,1.0,1.0,1.0,3.0,Linkedin,3.0,2.0,0.0,perfil6
SEM FORMAÇÃO,UFRN,Assessor,Oleo e Gas,0.0,0.0,1.0,6.0,Outros,18.0,13.0,0.0,perfil6
Especialização,Outros,Coordenador,Laminados,0.0,0.0,1.0,10.0,Minha empresa - benefício LITpass,11.0,7.0,0.0,perfil5
MBA,FGV-RJ,Outros,Entretenimento,0.0,0.0,1.0,7.0,Outros,13.0,9.0,0.0,perfil3
Bacharelado,UNIVERSIDADE NOVE DE JULHO,Advogado,Oleo e Gas,1.0,1.0,1.0,6.0,Saint Paul,42.0,38.0,0.0,perfil2
Bacharelado,Unesp,Engenheiro,Eletrodomesticos,0.0,0.0,1.0,9.0,Mídia (revista/jornal/web),5.0,1.0,0.0,perfil6
Especialização,Escola Paulista de Direito,Assessor,Outros,0.0,0.0,1.0,9.0,YouTube,7.0,2.0,0.0,perfil4
Outros,UEPB,SEM EXPERIÊNCIA,e-commerce,0.0,0.0,1.0,8.0,Facebook,2.0,1.0,0.0,perfil6
Licenciatura,UFRJ,Advogado,Entretenimento,1.0,1.0,1.0,6.0,Facebook,20.0,8.0,0.0,perfil5
MBA,UNIP,Engenheiro,Laminados,0.0,0.0,1.0,8.0,Linkedin,60.0,58.0,2.0,perfil1
SEM FORMAÇÃO,Universidade Metodista de Sao Paulo,Sócio/Dono/Proprietário,Eletrodomesticos,1.0,1.0,1.0,10.0,Minha empresa - benefício LITpass,65.0,59.0,0.0,perfil2
Outros,Outros,Advogado,Borracha,1.0,1.0,1.0,5.0,Saint Paul,6.0,4.0,0.0,perfil6
Outros,UNIP,Analista,Montadora,1.0,1.0,1.0,3.0,Minha empresa - benefício LITpass,15.0,5.0,0.0,perfil5
Licenciatura,FACULDADE ANHANGUERA,Sócio/Dono/Proprietário,Siderurgica,0.0,0.0,1.0,3.0,Outros,5.0,4.0,0.0,perfil6
SEM FORMAÇÃO,UNIVERSIDADE CRUZEIRO DO SUL,Engenheiro,Eletrodomesticos,0.0,0.0,1.0,3.0,Outros,86.0,86.0,0.0,perfil2
SEM FORMAÇÃO,UFSCar,Advogado,Montadora,0.0,0.0,1.0,8.0,Google,21.0,19.0,0.0,perfil3
Outros,UFRN,Sócio/Dono/Proprietário,Eletroeletronicos,0.0,0.0,1.0,6.0,Outros,10.0,10.0,0.0,perfil4
Licenciatura,USP,Supervisor,Outros,1.0,1.0,1.0,6.0,Outros,20.0,20.0,0.0,perfil3
SEM FORMAÇÃO,Outros,Assessor,Siderurgica,1.0,1.0,1.0,10.0,Outros,10.0,8.0,0.0,perfil5
SEM FORMAÇÃO,UNIVERSIDADE CRUZEIRO DO SUL,Analista,Laminados,0.0,0.0,1.0,5.0,Mídia (revista/jornal/web),3.0,2.0,0.0,perfil6
MBA,UNIVERSIDADE CRUZEIRO DO SUL,Engenheiro,Eletroeletronicos,1.0,1.0,1.0,4.0,Facebook,13.0,13.0,1.0,perfil1
MBA,FGV-RJ,Assessor,Estado,0.0,0.0,1.0,5.0,Minha empresa - benefício LITpass,18.0,16.0,0.0,perfil3
Tecnólogo,Escola Paulista de Direito,Advogado,Laminados,0.0,0.0,1.0,2.0,Facebook,79.0,76.0,1.0,perfil1
Outros,UFRJ,Sócio/Dono/Proprietário,Entretenimento,0.0,0.0,1.0,2.0,Linkedin,9.0,7.0,0.0,perfil5
MBA,UNIVERSIDADE NOVE DE JULHO,Outros,Outros,0.0,0.0,1.0,6.0,Google,3.0,1.0,0.0,perfil6
MBA,Outros,Assessor,Borracha,1.0,1.0,1.0,10.0,Instagram,91.0,90.0,0.0,perfil2
Bacharelado,Universidade Metodista de Sao Paulo,Outros,Montadora,0.0,0.0,1.0,10.0,Outros,8.0,7.0,0.0,perfil6
MBA,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Assessor,Montadora,1.0,1.0,1.0,2.0,Saint Paul,59.0,59.0,2.0,perfil1
Especialização,Unesp,Diretor,Eletrodomesticos,1.0,1.0,1.0,7.0,YouTube,27.0,27.0,0.0,perfil2
Outros,USP,Analista,Eletroeletronicos,1.0,1.0,1.0,3.0,Outros,10.0,9.0,0.0,perfil4
MBA,UNIP,Analista Senior,Montadora,0.0,0.0,1.0,4.0,Mídia (revista/jornal/web),99.0,99.0,0.0,perfil2
Outros,Universidade Metodista de Sao Paulo,Analista Senior,Oleo e Gas,1.0,1.0,1.0,5.0,Instagram,58.0,56.0,0.0,perfil2
Especialização,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Supervisor,Oleo e Gas,0.0,0.0,1.0,10.0,Mídia (revista/jornal/web),10.0,8.0,0.0,perfil1
Outros,UEPB,Sócio/Dono/Proprietário,e-commerce,1.0,1.0,1.0,4.0,Google,31.0,31.0,0.0,perfil2
Bacharelado,Outros,Sócio/Dono/Proprietário,Siderurgica,0.0,0.0,1.0,7.0,Saint Paul,21.0,18.0,0.0,perfil6
MBA,UNICAMP,Analista Senior,Eletroeletronicos,1.0,1.0,1.0,7.0,Outros,4.0,2.0,0.0,perfil6
Outros,USP,Analista Senior,Eletrodomesticos,1.0,1.0,1.0,7.0,Saint Paul,28.0,28.0,1.0,perfil1
Outros,UFSCar,Engenheiro,Oleo e Gas,0.0,0.0,1.0,5.0,Minha empresa - benefício LITpass,3.0,1.0,0.0,perfil6
Outros,Unesp,Coordenador,Eletroeletronicos,0.0,0.0,1.0,10.0,Outros,46.0,21.0,0.0,perfil2
SEM FORMAÇÃO,Outros,SEM EXPERIÊNCIA,Eletrodomesticos,0.0,0.0,1.0,6.0,Linkedin,61.0,58.0,0.0,perfil2
Outros,UEPB,Assessor,Siderurgica,0.0,0.0,1.0,4.0,Outros,3.0,3.0,0.0,perfil6
SEM FORMAÇÃO,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Gerente,Outros,0.0,0.0,1.0,6.0,Linkedin,2.0,1.0,0.0,perfil6
Bacharelado,Outros,Coordenador,Siderurgica,0.0,0.0,1.0,10.0,Outros,29.0,16.0,0.0,perfil3
MBA,Outros,Engenheiro,Eletroeletronicos,0.0,0.0,1.0,4.0,Minha empresa - benefício LITpass,36.0,34.0,0.0,perfil2
Outros,FATEC,Outros,Entretenimento,1.0,1.0,1.0,10.0,Outros,10.0,7.0,0.0,perfil5
MBA,USP,Coordenador,Estado,0.0,0.0,1.0,2.0,Linkedin,28.0,23.0,0.0,perfil2
MBA,UNIP,Outros,Borracha,1.0,1.0,1.0,2.0,Linkedin,6.0,1.0,0.0,perfil6
MBA,UFPE,Gerente,Siderurgica,0.0,0.0,1.0,4.0,Outros,9.0,3.0,0.0,perfil6
Especialização,UNIVERSIDADE NOVE DE JULHO,Gerente,Oleo e Gas,1.0,1.0,1.0,7.0,Outros,13.0,10.0,0.0,perfil4
SEM FORMAÇÃO,UNIVERSIDADE PRESBITERIANA MACKENZIE,Analista,Montadora,0.0,0.0,1.0,10.0,Facebook,21.0,21.0,0.0,perfil2
Bacharelado,Outros,Gerente,Eletroeletronicos,1.0,1.0,1.0,7.0,Outros,8.0,4.0,0.0,perfil3
Especialização,UFRJ,Analista,Eletrodomesticos,0.0,0.0,1.0,4.0,Google,3.0,1.0,0.0,perfil6
Licenciatura,INSPER INSTITUTO DE ENSINO E PESQUISA,Analista,Montadora,1.0,1.0,1.0,8.0,Outros,5.0,5.0,0.0,perfil5
Licenciatura,Outros,Analista Senior,Eletroeletronicos,0.0,0.0,1.0,5.0,Facebook,6.0,2.0,0.0,perfil6
Tecnólogo,UEPB,Gerente,Entretenimento,1.0,1.0,1.0,4.0,Outros,2.0,1.0,0.0,perfil6
SEM FORMAÇÃO,Outros,Coordenador,servicos,1.0,1.0,1.0,10.0,Outros,27.0,25.0,1.0,perfil1
Especialização,Universidade Metodista de Sao Paulo,Sócio/Dono/Proprietário,Eletroeletronicos,1.0,1.0,1.0,7.0,Facebook,27.0,27.0,0.0,perfil2
SEM FORMAÇÃO,Escola Paulista de Direito,SEM EXPERIÊNCIA,servicos,0.0,0.0,1.0,9.0,Saint Paul,26.0,25.0,0.0,perfil2
Tecnólogo,Universidade Metodista de Sao Paulo,Outros,Outros,1.0,1.0,1.0,10.0,Outros,39.0,38.0,0.0,perfil2
MBA,CENTRO UNIVERSITÁRIO ESTÁCIO DA SÁ,Sócio/Dono/Proprietário,Laminados,0.0,0.0,1.0,9.0,Linkedin,13.0,10.0,0.0,perfil4
Especialização,UNIVERSIDADE NOVE DE JULHO,Outros,servicos,0.0,0.0,1.0,2.0,Instagram,10.0,9.0,0.0,perfil4
Especialização,FATEC,Advogado,Siderurgica,0.0,0.0,1.0,4.0,Outros,34.0,19.0,0.0,perfil3
MBA,UFSCar,Engenheiro,Eletroeletronicos,1.0,1.0,1.0,2.0,Mídia (revista/jornal/web),2.0,1.0,0.0,perfil5
Licenciatura,UFF,Engenheiro,Eletroeletronicos,1.0,1.0,1.0,3.0,Mídia (revista/jornal/web),26.0,24.0,0.0,perfil2
Especialização,UFPE,Analista Senior,Estado,1.0,1.0,1.0,10.0,Outros,6.0,2.0,0.0,perfil6
Outros,UFRN,Engenheiro,servicos,0.0,0.0,1.0,10.0,Saint Paul,37.0,37.0,0.0,perfil2
Tecnólogo,Outros,Analista Senior,servicos,0.0,0.0,1.0,6.0,Google,33.0,21.0,0.0,perfil2
MBA,UNIVERSIDADE CRUZEIRO DO SUL,Outros,Outros,0.0,0.0,1.0,8.0,Linkedin,2.0,1.0,0.0,perfil6
Tecnólogo,FGV-RJ,Analista Senior,Eletroeletronicos,1.0,1.0,1.0,10.0,YouTube,10.0,8.0,1.0,perfil1
Bacharelado,Escola Paulista de Direito,Analista Senior,Estado,0.0,0.0,1.0,3.0,Minha empresa - benefício LITpass,6.0,4.0,0.0,perfil2
MBA,FACULDADE ANHANGUERA,Outros,Laminados,0.0,0.0,1.0,6.0,Facebook,3.0,1.0,0.0,perfil6
MBA,UFRJ,Analista Senior,Eletroeletronicos,1.0,1.0,1.0,10.0,Google,29.0,18.0,0.0,perfil3
Tecnólogo,Escola Paulista de Direito,Outros,Outros,0.0,0.0,1.0,7.0,Mídia (revista/jornal/web),26.0,20.0,0.0,perfil3
Bacharelado,UFRJ,SEM EXPERIÊNCIA,Outros,0.0,0.0,1.0,7.0,Instagram,3.0,1.0,0.0,perfil6
Bacharelado,UNICAMP,Analista,servicos,1.0,1.0,1.0,7.0,Google,35.0,33.0,0.0,perfil2
Outros,Escola Paulista de Direito,Analista Senior,Entretenimento,1.0,1.0,1.0,8.0,Mídia (revista/jornal/web),48.0,44.0,1.0,perfil1
Licenciatura,UNIVERSIDADE CRUZEIRO DO SUL,Advogado,Outros,0.0,0.0,1.0,3.0,Linkedin,21.0,15.0,0.0,perfil3
Bacharelado,UNIVERSIDADE NOVE DE JULHO,Analista Senior,Entretenimento,0.0,0.0,1.0,9.0,YouTube,99.0,99.0,3.0,perfil1
Licenciatura,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,Outros,Borracha,1.0,1.0,1.0,7.0,Outros,34.0,15.0,0.0,perfil3
